feedback_id,order_id,customer_name,feedback_text,sentiment,rating,created_at
8087,474,Neelofar Srinivasan,"Good service, on time delivery.",Negative,1,2025-01-29 18:11:37
8088,2478,Dhanush Butala,"Package was late, no update from driver.",Positive,3,2025-05-27 09:43:27
8089,6349,Nirvaan Subramaniam,"Delivery never came, wrong address issue.",Negative,3,2025-07-25 05:56:21
8090,3492,Faiyaz Shroff,"Good service, on time delivery.",Neutral,3,2025-07-04 20:36:05
8091,6529,Himmat Bawa,Package cancelled due to stock issue.,Positive,1,2025-06-02 20:19:16
8092,699,Lakshit Tak,Driver was polite but package was delayed.,Negative,4,2025-03-19 01:33:04
8093,6294,Reyansh Ranganathan,Driver was polite but package was delayed.,Neutral,1,2025-03-18 01:18:50
8094,2313,Arnav Grover,Driver was polite but package was delayed.,Positive,3,2025-03-18 04:14:28
8095,6708,Yashvi Gulati,"Good service, on time delivery.",Positive,5,2025-01-20 07:54:28
8096,7012,Kanav Biswas,Package cancelled due to stock issue.,Positive,3,2025-04-12 22:30:13
8097,7373,Zain Dewan,"Delivery never came, wrong address issue.",Neutral,1,2025-06-27 05:36:29
8098,2608,Lagan Shanker,"Package was late, no update from driver.",Neutral,4,2025-03-12 01:07:30
8099,3603,Rasha Varughese,Package cancelled due to stock issue.,Negative,4,2025-07-22 04:22:28
8100,5663,Hrishita Johal,"Package was late, no update from driver.",Positive,2,2025-02-01 13:32:31
8101,7898,Advik Ben,"Package was late, no update from driver.",Positive,3,2025-01-14 10:44:15
8102,1266,Vritika Bassi,Driver was polite but package was delayed.,Negative,4,2025-07-01 03:26:45
8103,8653,Devansh Shah,Package cancelled due to stock issue.,Negative,3,2025-06-16 03:57:06
8104,3300,Ahana  Iyer,Package cancelled due to stock issue.,Neutral,4,2025-02-02 14:42:59
8105,113,Zoya Kaul,"Good service, on time delivery.",Neutral,1,2025-02-04 11:18:26
8106,1098,Rasha Dara,"Package was late, no update from driver.",Negative,3,2025-04-16 19:02:36
8107,2180,Samarth Andra,"Good service, on time delivery.",Positive,4,2025-01-04 04:56:29
8108,8440,Aayush Singh,"Package was late, no update from driver.",Positive,2,2025-06-11 12:39:21
8109,1117,Mamooty Anne,Driver was polite but package was delayed.,Negative,3,2025-06-21 16:38:56
8110,9044,Azad Garg,"Good service, on time delivery.",Negative,5,2025-08-14 14:42:08
8111,551,Ojas Hayre,Package cancelled due to stock issue.,Neutral,3,2025-02-15 01:38:24
8112,2204,Piya Ahuja,Driver was polite but package was delayed.,Positive,2,2025-04-07 18:18:47
8113,2383,Hiran Chopra,Package cancelled due to stock issue.,Positive,2,2025-04-29 22:02:33
8114,3679,Divyansh Singh,"Good service, on time delivery.",Negative,4,2025-04-09 01:14:29
8115,5521,Abram Rajagopalan,"Package was late, no update from driver.",Positive,3,2025-02-24 03:06:31
8116,5352,Raunak Hegde,Driver was polite but package was delayed.,Negative,5,2025-03-06 05:39:42
8117,1916,Purab Dubey,Package cancelled due to stock issue.,Negative,4,2025-06-09 08:55:50
8118,5048,Hridaan Das,"Package was late, no update from driver.",Positive,1,2025-06-22 20:28:40
8119,7689,Shanaya Suri,Package cancelled due to stock issue.,Neutral,1,2025-01-13 20:24:29
8120,953,Urvi Mann,"Good service, on time delivery.",Negative,4,2025-01-07 05:56:19
8121,4797,Piya Rajan,"Package was late, no update from driver.",Negative,4,2025-02-03 02:14:29
8122,2754,Raunak Hegde,Driver was polite but package was delayed.,Neutral,4,2025-06-16 11:14:56
8123,1556,Chirag Kashyap,Package cancelled due to stock issue.,Neutral,5,2025-02-05 06:09:46
8124,7957,Rania Kaur,"Good service, on time delivery.",Negative,4,2025-05-04 23:57:56
8125,5374,Ivan Krishnamurthy,"Good service, on time delivery.",Positive,1,2025-02-20 17:29:27
8126,8021,Anahi Doctor,"Package was late, no update from driver.",Neutral,5,2025-05-24 19:16:13
8127,9851,Jayant Sarkar,"Good service, on time delivery.",Positive,5,2025-03-12 23:20:19
8128,5893,Shray Saini,"Package was late, no update from driver.",Positive,4,2025-07-18 02:27:38
8129,1116,Kavya Mand,"Delivery never came, wrong address issue.",Positive,1,2025-07-20 13:45:16
8130,5265,Adira Kapoor,Package cancelled due to stock issue.,Positive,3,2025-07-23 20:50:57
8131,447,Anahita Desai,Package cancelled due to stock issue.,Neutral,3,2025-05-23 17:31:06
8132,4874,Jayant Chand,"Delivery never came, wrong address issue.",Positive,2,2025-04-11 17:37:59
8133,3936,Hunar Bose,Package cancelled due to stock issue.,Negative,2,2025-05-06 09:11:24
8134,7792,Nakul Ray,Driver was polite but package was delayed.,Positive,1,2025-05-12 00:25:30
8135,2494,Stuvan Sangha,"Delivery never came, wrong address issue.",Positive,4,2025-08-01 07:01:12
8136,9861,Taran Kanda,"Good service, on time delivery.",Positive,3,2025-06-26 23:30:13
8137,1317,Jivin Kalita,Package cancelled due to stock issue.,Neutral,1,2025-05-08 15:41:13
8138,9507,Shamik Chad,"Delivery never came, wrong address issue.",Neutral,3,2025-01-07 18:56:05
8139,8443,Reyansh Khurana,"Delivery never came, wrong address issue.",Positive,5,2025-07-24 02:22:47
8140,3222,Shalv Sampath,Driver was polite but package was delayed.,Positive,3,2025-05-18 21:26:11
8141,4976,Anahita Sachdev,"Delivery never came, wrong address issue.",Positive,3,2025-03-26 09:24:59
8142,7753,Tarini Setty,Package cancelled due to stock issue.,Positive,1,2025-05-08 12:32:19
8143,7129,Uthkarsh Kala,"Delivery never came, wrong address issue.",Neutral,5,2025-01-29 11:33:44
8144,129,Nirvi Chahal,"Good service, on time delivery.",Positive,2,2025-08-18 03:17:07
8145,6383,Saanvi Krishna,Package cancelled due to stock issue.,Positive,4,2025-04-22 15:07:02
8146,2473,Bhavin Kashyap,"Good service, on time delivery.",Neutral,3,2025-07-05 22:12:32
8147,7380,Renee Khurana,"Package was late, no update from driver.",Positive,2,2025-05-01 00:13:36
8148,9687,Inaaya  Krishna,"Good service, on time delivery.",Negative,3,2025-07-15 20:42:40
8149,5871,Keya Dyal,"Package was late, no update from driver.",Negative,1,2025-03-26 02:53:45
8150,4076,Myra Saha,"Package was late, no update from driver.",Negative,5,2025-03-04 08:11:09
8151,5385,Advik Basak,Driver was polite but package was delayed.,Positive,4,2025-07-09 23:07:09
8152,2436,Lagan Garde,"Good service, on time delivery.",Negative,1,2025-08-20 10:57:01
8153,7700,Myra Shan,"Package was late, no update from driver.",Neutral,1,2025-08-30 11:44:38
8154,3196,Samiha Dhillon,Package cancelled due to stock issue.,Negative,5,2025-06-14 05:47:00
8155,509,Ira Talwar,Package cancelled due to stock issue.,Positive,2,2025-08-25 03:48:07
8156,6504,Gokul Halder,Package cancelled due to stock issue.,Positive,5,2025-08-18 16:09:06
8157,8777,Hrishita Bhatia,Package cancelled due to stock issue.,Neutral,2,2025-01-13 02:18:35
8158,5565,Aarna Gade,Package cancelled due to stock issue.,Neutral,1,2025-05-18 14:20:21
8159,1358,Shamik Das,Package cancelled due to stock issue.,Positive,2,2025-03-23 23:34:36
8160,5380,Fateh Setty,"Delivery never came, wrong address issue.",Negative,2,2025-02-01 02:36:06
8161,5685,Oorja Madan,Driver was polite but package was delayed.,Neutral,1,2025-08-30 13:49:36
8162,3282,Khushi Shankar,Package cancelled due to stock issue.,Neutral,4,2025-01-27 17:16:07
8163,123,Neelofar Kulkarni,"Delivery never came, wrong address issue.",Neutral,2,2025-02-18 18:13:53
8164,8941,Tara Dar,"Good service, on time delivery.",Positive,2,2025-03-30 01:41:39
8165,6598,Ehsaan Handa,"Good service, on time delivery.",Positive,1,2025-02-23 12:08:02
8166,9927,Aaina Dave,Driver was polite but package was delayed.,Negative,5,2025-05-04 06:59:08
8167,8027,Shamik Joshi,"Package was late, no update from driver.",Positive,4,2025-09-05 09:46:12
8168,3489,Nirvaan Mammen,"Good service, on time delivery.",Negative,5,2025-04-27 14:49:33
8169,4029,Miraan Toor,"Package was late, no update from driver.",Positive,3,2025-07-23 00:30:51
8170,9971,Yakshit Chandra,Driver was polite but package was delayed.,Neutral,3,2025-06-12 01:51:25
8171,4164,Bhavin Bhardwaj,"Delivery never came, wrong address issue.",Neutral,5,2025-03-25 16:40:25
8172,7751,Ehsaan Banik,"Package was late, no update from driver.",Negative,5,2025-07-11 00:18:37
8173,3399,Suhana Iyengar,"Good service, on time delivery.",Neutral,4,2025-04-18 03:08:12
8174,2944,Parinaaz Deep,"Package was late, no update from driver.",Positive,5,2025-07-13 18:14:28
8175,6814,Nakul Kata,Driver was polite but package was delayed.,Negative,2,2025-03-22 15:18:56
8176,9874,Miraan Biswas,Driver was polite but package was delayed.,Negative,4,2025-05-30 05:58:33
8177,6337,Mehul Ramesh,"Good service, on time delivery.",Neutral,5,2025-08-28 07:09:38
8178,7553,Advika Chander,Package cancelled due to stock issue.,Positive,4,2025-03-27 12:21:53
8179,4699,Zeeshan Viswanathan,Driver was polite but package was delayed.,Neutral,3,2025-02-25 17:28:18
8180,9745,Pari Seth,Driver was polite but package was delayed.,Negative,3,2025-08-16 09:20:48
8181,9771,Amani Gopal,"Package was late, no update from driver.",Negative,2,2025-05-21 08:31:28
8182,6124,Kimaya Ramanathan,"Package was late, no update from driver.",Neutral,3,2025-07-15 13:15:48
8183,2271,Biju Bera,"Delivery never came, wrong address issue.",Negative,2,2025-07-29 15:47:40
8184,4360,Kiaan Mane,Driver was polite but package was delayed.,Negative,1,2025-06-18 07:08:49
8185,3374,Vardaniya Choudhary,"Delivery never came, wrong address issue.",Positive,3,2025-08-27 08:47:16
8186,4840,Nirvi Chokshi,"Package was late, no update from driver.",Neutral,1,2025-04-22 01:00:39
8187,2167,Nayantara Ganguly,Driver was polite but package was delayed.,Positive,3,2025-05-17 03:53:03
8188,2403,Yakshit Dalal,"Good service, on time delivery.",Negative,2,2025-02-12 20:39:17
8189,644,Anaya Biswas,"Delivery never came, wrong address issue.",Neutral,4,2025-04-19 10:59:37
8190,3797,Indrans Singh,Driver was polite but package was delayed.,Positive,2,2025-04-17 18:32:35
8191,4184,Jivika Chakrabarti,Package cancelled due to stock issue.,Positive,3,2025-08-02 20:27:36
8192,5145,Sumer Dyal,"Good service, on time delivery.",Neutral,5,2025-09-11 01:20:01
8193,6640,Anvi Agrawal,"Good service, on time delivery.",Negative,5,2025-02-28 17:50:30
8194,1248,Trisha Khosla,Driver was polite but package was delayed.,Positive,3,2025-07-30 08:15:36
8195,4236,Tiya Hari,Package cancelled due to stock issue.,Neutral,4,2025-01-18 06:13:27
8196,4243,Kanav Bhatnagar,"Delivery never came, wrong address issue.",Negative,5,2025-05-06 10:58:42
8197,5446,Gatik Subramaniam,"Delivery never came, wrong address issue.",Negative,3,2025-08-10 21:04:31
8198,5760,Badal Walia,"Package was late, no update from driver.",Positive,2,2025-01-12 12:19:16
8199,181,Adah Dash,"Delivery never came, wrong address issue.",Neutral,4,2025-01-04 22:41:14
8200,350,Mamooty Shah,Package cancelled due to stock issue.,Negative,1,2025-05-31 08:11:39
8201,1916,Kiara Lalla,"Delivery never came, wrong address issue.",Neutral,3,2025-02-27 01:02:04
8202,1645,Inaaya  Bhalla,"Delivery never came, wrong address issue.",Neutral,4,2025-06-09 09:20:53
8203,4207,Jivin Srinivasan,"Delivery never came, wrong address issue.",Positive,3,2025-02-07 03:01:01
8204,5250,Trisha Dara,"Delivery never came, wrong address issue.",Neutral,4,2025-05-17 11:08:02
8205,9413,Urvi Raval,"Package was late, no update from driver.",Positive,3,2025-06-09 20:06:25
8206,4978,Ela Singhal,Driver was polite but package was delayed.,Negative,2,2025-07-15 12:39:01
8207,7464,Shalv Bava,Driver was polite but package was delayed.,Negative,2,2025-02-26 15:47:13
8208,9309,Aaryahi Sarma,"Package was late, no update from driver.",Negative,5,2025-02-05 18:52:11
8209,7785,Eva Shetty,"Package was late, no update from driver.",Positive,5,2025-05-22 13:18:37
8210,4084,Reyansh Goda,"Delivery never came, wrong address issue.",Neutral,4,2025-07-19 05:52:38
8211,6052,Ira Atwal,Driver was polite but package was delayed.,Positive,1,2025-03-08 05:06:50
8212,8851,Indranil Sethi,"Package was late, no update from driver.",Negative,5,2025-01-20 22:53:01
8213,3783,Anya Bora,"Package was late, no update from driver.",Neutral,1,2025-04-25 06:55:26
8214,6774,Sana Uppal,"Delivery never came, wrong address issue.",Negative,5,2025-02-22 15:38:52
8215,6524,Vanya Chhabra,"Good service, on time delivery.",Neutral,5,2025-02-13 15:16:59
8216,4870,Inaaya  Batta,"Good service, on time delivery.",Neutral,4,2025-05-27 10:01:04
8217,1583,Nirvi Dua,"Package was late, no update from driver.",Positive,3,2025-06-02 19:08:23
8218,1830,Charvi Hayer,"Good service, on time delivery.",Positive,3,2025-06-11 13:57:48
8219,621,Saanvi Dora,"Delivery never came, wrong address issue.",Positive,1,2025-03-26 19:58:44
8220,515,Ivana Kara,"Good service, on time delivery.",Negative,2,2025-04-15 16:26:30
8221,9660,Aniruddh De,Package cancelled due to stock issue.,Neutral,5,2025-01-24 05:38:11
8222,1531,Renee Mallick,Package cancelled due to stock issue.,Positive,3,2025-06-10 18:27:33
8223,5938,Zoya Bhatt,"Package was late, no update from driver.",Positive,4,2025-05-21 15:16:08
8224,8997,Advika Dara,"Package was late, no update from driver.",Negative,5,2025-08-21 20:05:37
8225,6104,Manjari Bhandari,"Delivery never came, wrong address issue.",Neutral,2,2025-03-12 23:19:26
8226,4251,Bhavin Dixit,"Good service, on time delivery.",Negative,2,2025-02-26 05:55:41
8227,5520,Piya Majumdar,"Good service, on time delivery.",Neutral,4,2025-08-23 19:52:22
8228,3764,Priyansh Borde,"Delivery never came, wrong address issue.",Positive,4,2025-05-06 02:53:04
8229,3362,Inaaya  Krishnamurthy,Driver was polite but package was delayed.,Positive,4,2025-08-20 19:54:38
8230,4514,Advik Kaur,"Delivery never came, wrong address issue.",Positive,3,2025-06-11 14:11:56
8231,1766,Kanav Wagle,Package cancelled due to stock issue.,Neutral,3,2025-06-15 22:20:25
8232,9503,Renee Amble,Package cancelled due to stock issue.,Positive,4,2025-05-26 04:59:17
8233,2457,Misha Chahal,"Package was late, no update from driver.",Neutral,5,2025-02-17 15:42:30
8234,9751,Siya Dyal,"Package was late, no update from driver.",Neutral,5,2025-08-22 18:41:53
8235,1360,Jivin Thakur,"Good service, on time delivery.",Positive,4,2025-03-30 05:32:46
8236,1388,Pranay Shroff,"Good service, on time delivery.",Positive,3,2025-06-21 00:45:30
8237,2625,Nehmat Deo,Driver was polite but package was delayed.,Negative,5,2025-02-18 12:21:58
8238,4357,Alisha Rattan,"Good service, on time delivery.",Positive,4,2025-05-08 09:53:29
8239,7341,Zara Sane,"Delivery never came, wrong address issue.",Positive,1,2025-08-20 12:40:47
8240,6902,Vaibhav Krish,"Good service, on time delivery.",Negative,1,2025-06-07 03:35:19
8241,1423,Nishith Dugar,Driver was polite but package was delayed.,Negative,1,2025-03-28 20:33:56
8242,9863,Samar Anne,Driver was polite but package was delayed.,Negative,1,2025-02-27 04:43:12
8243,7406,Anahita Bora,"Delivery never came, wrong address issue.",Negative,2,2025-07-26 17:11:04
8244,3170,Kashvi Wali,"Good service, on time delivery.",Neutral,3,2025-03-05 12:06:58
8245,7768,Uthkarsh Hegde,Driver was polite but package was delayed.,Neutral,2,2025-04-29 07:10:25
8246,6223,Yuvraj  Borra,"Good service, on time delivery.",Negative,2,2025-06-20 01:47:56
8247,8706,Anahi Apte,Driver was polite but package was delayed.,Positive,2,2025-02-09 03:54:48
8248,599,Adah Mander,Driver was polite but package was delayed.,Neutral,3,2025-01-02 19:36:07
8249,1983,Tanya Bahri,"Package was late, no update from driver.",Negative,1,2025-07-29 09:05:29
8250,8889,Hansh Sengupta,Package cancelled due to stock issue.,Neutral,1,2025-07-02 21:05:26
8251,4907,Mannat De,Package cancelled due to stock issue.,Positive,4,2025-03-21 02:11:04
8252,6349,Rati Zachariah,Package cancelled due to stock issue.,Negative,2,2025-06-05 13:23:54
8253,280,Manjari Kanda,"Good service, on time delivery.",Positive,2,2025-07-23 18:41:14
8254,5052,Vivaan Hora,Driver was polite but package was delayed.,Positive,3,2025-01-31 00:59:01
8255,8243,Jivin Chakraborty,"Package was late, no update from driver.",Positive,3,2025-02-02 09:57:14
8256,8791,Hrishita Dayal,Driver was polite but package was delayed.,Positive,4,2025-02-12 19:06:24
8257,9673,Misha Sahota,"Good service, on time delivery.",Positive,3,2025-07-27 23:57:17
8258,7037,Bhavin Loke,Package cancelled due to stock issue.,Negative,1,2025-01-25 17:37:06
8259,3098,Krish Boase,"Good service, on time delivery.",Negative,2,2025-06-29 00:47:22
8260,2542,Shlok Ramakrishnan,"Package was late, no update from driver.",Negative,1,2025-02-12 12:18:23
8261,234,Jivika Jaggi,"Package was late, no update from driver.",Negative,1,2025-05-13 06:09:33
8262,266,Farhan Ahluwalia,"Delivery never came, wrong address issue.",Positive,4,2025-07-28 22:51:04
8263,2459,Indranil Chaudhari,Package cancelled due to stock issue.,Positive,5,2025-04-22 23:11:42
8264,752,Adah Ray,"Package was late, no update from driver.",Negative,3,2025-08-06 04:52:01
8265,4706,Sumer Gulati,"Package was late, no update from driver.",Neutral,2,2025-04-28 20:31:51
8266,9004,Alia Kala,"Delivery never came, wrong address issue.",Negative,2,2025-03-10 15:09:28
8267,83,Raunak Chaudhari,"Delivery never came, wrong address issue.",Positive,1,2025-01-04 06:44:50
8268,7956,Reyansh Kalita,Driver was polite but package was delayed.,Negative,4,2025-05-04 02:53:55
8269,8756,Kashvi Sarna,"Good service, on time delivery.",Neutral,4,2025-07-19 19:26:34
8270,469,Samar Choudhury,"Package was late, no update from driver.",Negative,3,2025-07-20 10:48:17
8271,3453,Anika Raval,Driver was polite but package was delayed.,Positive,3,2025-02-24 18:18:21
8272,5265,Neelofar Loke,Package cancelled due to stock issue.,Positive,5,2025-04-22 10:14:19
8273,9639,Zoya Suresh,Driver was polite but package was delayed.,Neutral,1,2025-08-24 07:48:25
8274,168,Ishaan Sanghvi,"Package was late, no update from driver.",Negative,1,2025-07-24 00:01:41
8275,2034,Alia Dasgupta,"Good service, on time delivery.",Negative,5,2025-08-09 00:29:17
