order_id,client_id,customer_name,customer_phone,delivery_address_line1,delivery_address_line2,city,state,pincode,order_date,promised_delivery_date,actual_delivery_date,status,payment_mode,amount,failure_reason,created_at
9226,188,Vardaniya Raju,+918863542923,"17/93
Balakrishnan Nagar",Bhattacharyya Circle,New Delhi,Delhi,744639,2025-08-12 10:15:59,2025-08-14 10:15:59,,Pending,COD,1132.34,,2025-04-09 06:22:41
9227,296,Rasha Bhattacharyya,0360891958,"04/957, Lala Circle",Magar Ganj,New Delhi,Delhi,341324,2025-03-06 20:52:32,2025-03-09 20:52:32,,Pending,Prepaid,4724.83,,2025-07-19 13:03:20
9228,302,Purab Chhabra,+914519942535,"59, Talwar Ganj",Tara Ganj,Mumbai,Maharashtra,875652,2025-03-28 09:17:25,2025-04-01 09:17:25,,Failed,Prepaid,3414.12,Stockout,2025-03-18 18:39:13
9229,170,Seher Rastogi,09273719180,"94, Bhatti Nagar",Bahri Circle,New Delhi,Delhi,015262,2025-03-12 05:47:48,2025-03-16 05:47:48,2025-03-16 05:47:48,Delivered,COD,3938.82,,2025-07-03 01:23:28
9230,310,Shayak Khare,7732710885,"959, Sridhar Zila",Dutt Nagar,New Delhi,Delhi,703720,2025-04-03 11:32:46,2025-04-04 11:32:46,,Returned,COD,1778.19,,2025-03-18 10:12:37
9231,315,Samiha Chaudhari,01083435659,"39
Koshy Road",Sethi Nagar,Chennai,Tamil Nadu,914939,2025-05-19 00:49:14,2025-05-23 00:49:14,,In-Transit,COD,1394.78,,2025-07-24 15:34:31
9232,364,Bhavin Ahluwalia,+919009026161,"603, Viswanathan Chowk",Rau Chowk,Chennai,Tamil Nadu,706900,2025-05-09 07:12:33,2025-05-13 07:12:33,,In-Transit,COD,304.47,,2025-04-18 06:47:27
9233,482,Shlok Arora,05364872922,"H.No. 120, Thaker Road",Ramesh Street,Surat,Gujarat,932760,2025-07-04 13:21:01,2025-07-06 13:21:01,2025-07-07 13:21:01,Delivered,Prepaid,4311.01,,2025-02-24 23:50:59
9234,420,Lavanya Sarkar,+911683786438,"H.No. 30
Vasa Path",Kapadia Circle,Nagpur,Maharashtra,153259,2025-04-02 16:24:09,2025-04-07 16:24:09,,In-Transit,Prepaid,4994.72,,2025-02-24 01:11:38
9235,204,Amira Verma,0244291496,"H.No. 460
Zacharia Chowk",Gour Road,Ahmedabad,Gujarat,635402,2025-05-22 06:44:13,2025-05-26 06:44:13,,Failed,Prepaid,4731.52,Incorrect address,2025-08-02 06:44:14
9236,369,Nehmat Edwin,08471650142,"52, Mannan Marg",Jaggi Chowk,Mysuru,Karnataka,420154,2025-07-26 02:13:22,2025-07-30 02:13:22,,Pending,COD,866.93,,2025-01-14 20:47:29
9237,295,Charvi Shroff,1561901044,"85/24
Kade Chowk",Gour Zila,Ahmedabad,Gujarat,908773,2025-08-11 20:31:43,2025-08-14 20:31:43,,Failed,COD,433.34,Warehouse delay,2025-08-03 19:23:16
9238,186,Siya Mall,+914379112623,"73
Bahri Marg",Dutt Circle,New Delhi,Delhi,686679,2025-05-10 20:19:16,2025-05-11 20:19:16,,Returned,COD,4517.98,,2025-08-19 05:17:03
9239,199,Onkar Ghose,+912806114185,"H.No. 12, Lall Street",Kadakia Nagar,Mysuru,Karnataka,555690,2025-05-28 05:26:21,2025-06-02 05:26:21,,Pending,COD,3888.72,,2025-05-22 06:38:03
9240,67,Rati Issac,09490594477,"H.No. 828, Dugal",Issac Nagar,Mysuru,Karnataka,011030,2025-08-27 16:49:29,2025-09-01 16:49:29,,Failed,Prepaid,4111.81,Weather disruption,2025-02-09 21:24:01
9241,32,Myra Bir,7176900762,"H.No. 96
Lanka Street",Banik,Coimbatore,Tamil Nadu,558895,2025-01-25 01:55:07,2025-01-27 01:55:07,,Failed,Prepaid,3937.95,Traffic congestion,2025-07-23 17:26:00
9242,408,Mahika Gopal,+915069315126,"H.No. 945
Varghese",Divan Ganj,Ahmedabad,Gujarat,076074,2025-08-17 15:55:46,2025-08-18 15:55:46,,Returned,COD,4370.49,,2025-04-09 18:40:05
9243,355,Rasha Ratta,+914464851379,"360
Apte Marg",Mander Marg,New Delhi,Delhi,822451,2025-06-27 04:45:52,2025-07-01 04:45:52,,Returned,Prepaid,1945.82,,2025-07-16 01:26:58
9244,471,Tanya Agrawal,+911716146099,"71/41, Sunder Path",Agate Zila,Mysuru,Karnataka,807560,2025-04-25 14:25:12,2025-04-27 14:25:12,,Returned,Prepaid,3373.83,,2025-05-14 13:17:56
9245,31,Amira Kamdar,+911858338995,"03/17
Hari Marg",Tailor Road,Surat,Gujarat,765755,2025-06-05 01:46:32,2025-06-07 01:46:32,,In-Transit,Prepaid,2884.38,,2025-06-22 01:39:11
9246,421,Aaina Raj,+918704463710,"25
Vora Street",Chhabra Zila,Pune,Maharashtra,563272,2025-08-06 23:20:26,2025-08-07 23:20:26,,Pending,COD,3609.34,,2025-07-05 23:08:33
9247,377,Anahita Gara,3580021549,"H.No. 60, Subramanian Road",Sarkar Zila,Coimbatore,Tamil Nadu,309561,2025-08-12 15:53:59,2025-08-16 15:53:59,,In-Transit,COD,2681.69,,2025-04-10 00:31:59
9248,305,Yashvi Soman,3706075284,"H.No. 31
Kaur Street",Sangha Path,Ahmedabad,Gujarat,496065,2025-07-10 10:48:45,2025-07-11 10:48:45,,Returned,COD,3488.37,,2025-02-28 11:55:48
9249,477,Myra Kamdar,2336674675,"206, Lall Nagar",Sahni Street,New Delhi,Delhi,737301,2025-03-30 13:24:35,2025-04-01 13:24:35,,In-Transit,Prepaid,4168.34,,2025-07-05 11:13:50
9250,204,Dishani Bal,+915657644881,"97/285, Brar Path",Krishnamurthy Street,Mumbai,Maharashtra,832764,2025-07-31 13:22:01,2025-08-03 13:22:01,,Pending,COD,1684.54,,2025-02-21 02:29:32
9251,227,Arhaan Bhatti,8624034895,"80/029, Iyengar Road",Krishnamurthy Road,Mysuru,Karnataka,492251,2025-07-26 15:08:38,2025-07-31 15:08:38,,In-Transit,COD,2487.28,,2025-09-10 19:15:58
9252,183,Saanvi Dani,+916641313481,"H.No. 83, Keer Chowk",Varghese Chowk,Mysuru,Karnataka,044104,2025-02-22 06:55:32,2025-02-24 06:55:32,,Failed,COD,4538.5,Warehouse delay,2025-05-14 08:42:42
9253,155,Miraya Bera,6051980534,"23/595
Loke Zila",Ben Path,Mysuru,Karnataka,610604,2025-07-10 00:30:10,2025-07-12 00:30:10,,Returned,Prepaid,4461.12,,2025-06-05 22:15:27
9254,53,Rhea Balakrishnan,6920364396,"45/676, Behl Circle",Grewal Path,Ahmedabad,Gujarat,821390,2025-01-13 02:11:13,2025-01-15 02:11:13,,Returned,Prepaid,2972.11,,2025-08-06 05:40:01
9255,377,Zara Soni,07286990799,"66/183, Kari Nagar",Ray Street,New Delhi,Delhi,619243,2025-04-23 15:42:29,2025-04-25 15:42:29,2025-04-27 15:42:29,Delivered,COD,1763.24,,2025-08-21 16:52:56
9256,349,Hrishita Bobal,01127459439,"H.No. 444
Suri Road",Lalla Nagar,Coimbatore,Tamil Nadu,611126,2025-07-27 02:58:45,2025-07-29 02:58:45,,In-Transit,COD,2050.03,,2025-02-07 01:26:34
9257,162,Anvi Soni,+910802934309,"026
Dyal Street",Salvi,New Delhi,Delhi,471312,2025-04-07 05:54:50,2025-04-09 05:54:50,2025-04-11 05:54:50,Delivered,COD,3865.92,,2025-05-06 00:08:27
9258,21,Tushar Gola,+919127201881,"07/359, Bajwa Ganj",Kuruvilla Circle,New Delhi,Delhi,552349,2025-08-26 04:42:17,2025-08-27 04:42:17,,Failed,Prepaid,3726.54,Traffic congestion,2025-04-29 16:52:18
9259,188,Hrishita Mammen,6218386104,"87/89, Bhavsar Circle",Balay Marg,Bengaluru,Karnataka,581105,2025-03-15 03:30:36,2025-03-20 03:30:36,,In-Transit,Prepaid,4753.4,,2025-05-28 12:49:48
9260,295,Aniruddh Verma,7057785162,"05/14, Walla Nagar",Sachdeva Circle,Mysuru,Karnataka,135742,2025-06-06 22:48:40,2025-06-10 22:48:40,,In-Transit,COD,1899.05,,2025-02-26 02:26:09
9261,338,Ivan D’Alia,+914923781270,"97, Wason Nagar",Thakkar Chowk,Mysuru,Karnataka,313385,2025-06-25 18:08:23,2025-06-29 18:08:23,,Pending,Prepaid,4424.04,,2025-07-16 19:35:47
9262,477,Sumer Grewal,8708439764,"73/33, Tata Zila",Aurora,Bengaluru,Karnataka,346885,2025-07-27 18:46:01,2025-07-28 18:46:01,,Failed,Prepaid,1509.28,Stockout,2025-07-07 17:29:42
9263,403,Hansh Sant,00986021712,"06, Bajwa Ganj",Kuruvilla Nagar,Nagpur,Maharashtra,060675,2025-03-12 04:56:04,2025-03-17 04:56:04,,In-Transit,COD,951.78,,2025-03-04 04:51:50
9264,279,Darshit Dash,3912487449,"81, Behl Circle",Shetty Path,Surat,Gujarat,234549,2025-01-29 21:15:15,2025-02-02 21:15:15,,Returned,Prepaid,633.31,,2025-04-08 15:11:02
9265,449,Rohan Hora,7796225749,"63/27, Golla",Anne Nagar,Mysuru,Karnataka,136098,2025-07-14 00:50:44,2025-07-15 00:50:44,2025-07-17 00:50:44,Delivered,COD,1698.83,,2025-04-03 08:41:04
9266,76,Parinaaz Desai,8522882533,"H.No. 60
Kata Road",Badami Path,New Delhi,Delhi,042891,2025-06-15 08:14:53,2025-06-16 08:14:53,,In-Transit,Prepaid,4232.94,,2025-04-26 03:39:40
9267,276,Miraya Arya,+917863973211,"07/76
Dua",Choudhary Street,Surat,Gujarat,448355,2025-07-06 06:50:53,2025-07-09 06:50:53,,Returned,Prepaid,4978.93,,2025-06-22 23:46:00
9268,359,Mehul Keer,08662182008,"714
Swamy Path",Tailor Marg,Mysuru,Karnataka,485041,2025-06-29 04:22:56,2025-07-04 04:22:56,,Returned,Prepaid,2679.99,,2025-02-10 16:29:51
9269,113,Yasmin Rattan,2057268389,"297, Viswanathan Chowk",Bhasin Road,Bengaluru,Karnataka,273890,2025-02-16 04:48:13,2025-02-19 04:48:13,,Returned,COD,2253.99,,2025-07-05 22:16:24
9270,430,Reyansh Singh,+915054712848,"649
Sarin Circle",Vohra Nagar,New Delhi,Delhi,682032,2025-01-07 21:22:09,2025-01-09 21:22:09,2025-01-10 21:22:09,Delivered,Prepaid,2171.5,,2025-03-11 10:27:29
9271,300,Hridaan Tank,6436440954,"45
Chaudry Marg",Andra Zila,Surat,Gujarat,074014,2025-08-14 10:36:29,2025-08-19 10:36:29,,In-Transit,COD,3285.32,,2025-02-27 04:24:41
9272,106,Ela Sule,04148894131,"39
Gupta Circle",Raj Road,Mumbai,Maharashtra,477645,2025-07-14 00:49:55,2025-07-15 00:49:55,,Failed,Prepaid,3806.56,Weather disruption,2025-04-10 09:30:40
9273,486,Shanaya Ramesh,07243335804,"54/139
Talwar Marg",Sanghvi Street,Surat,Gujarat,646907,2025-03-26 01:02:01,2025-03-31 01:02:01,,In-Transit,COD,4215.01,,2025-02-16 16:37:29
9274,440,Mannat Gade,+915046117872,"H.No. 62, Dave Zila",Bhargava Marg,Chennai,Tamil Nadu,208626,2025-01-22 02:33:11,2025-01-24 02:33:11,,Pending,COD,2695.23,,2025-03-24 01:02:45
9275,357,Neysa Vaidya,2761983097,"57, Bahri Circle",Swamy Road,Bengaluru,Karnataka,155929,2025-08-30 18:26:56,2025-08-31 18:26:56,,In-Transit,COD,3676.36,,2025-01-01 13:50:56
9276,83,Neysa Lalla,01122985344,"H.No. 976
Gala Road",Saini Chowk,Nagpur,Maharashtra,626887,2025-07-29 20:50:24,2025-08-03 20:50:24,,Pending,Prepaid,2509.92,,2025-07-03 13:40:15
9277,370,Jayant Rana,08675587122,"40/472
Khurana Path",Dhar Marg,Ahmedabad,Gujarat,212688,2025-03-25 20:08:33,2025-03-27 20:08:33,2025-03-29 20:08:33,Delivered,Prepaid,2015.37,,2025-07-28 13:54:19
9278,106,Jayesh Som,06900583163,"998, Uppal Marg",Bedi Road,New Delhi,Delhi,316144,2025-03-23 07:24:10,2025-03-25 07:24:10,,Returned,COD,741.05,,2025-07-21 03:45:53
9279,203,Zaina Chad,5886365088,"709
Dey Circle",Rana Street,New Delhi,Delhi,811769,2025-05-14 18:27:05,2025-05-15 18:27:05,,In-Transit,COD,2512.08,,2025-03-31 18:06:50
9280,221,Eva Khare,+911296147764,"49/77, Lad",Baral Marg,Ahmedabad,Gujarat,670019,2025-04-20 22:51:27,2025-04-24 22:51:27,,Pending,COD,2899.42,,2025-03-29 05:18:37
9281,127,Fateh Bail,+919469923483,"880, Sood Street",Reddy Zila,Mysuru,Karnataka,770976,2025-04-09 05:30:21,2025-04-12 05:30:21,,In-Transit,COD,3528.79,,2025-05-17 06:57:57
9282,222,Kabir Shanker,+917560939572,"51/071
Doctor Marg",Sagar Street,Bengaluru,Karnataka,297933,2025-04-01 01:19:17,2025-04-06 01:19:17,,Pending,Prepaid,3153.27,,2025-03-09 02:52:39
9283,266,Uthkarsh Choudhury,+917510580549,"50/23
Jha Ganj",Raj,Ahmedabad,Gujarat,271593,2025-05-31 11:15:14,2025-06-04 11:15:14,2025-06-06 11:15:14,Delivered,Prepaid,3527.14,,2025-02-07 19:54:11
9284,426,Tiya Bhatia,+912759629769,"H.No. 59, Soman Chowk",Kamdar Nagar,Surat,Gujarat,064614,2025-01-29 11:18:20,2025-02-02 11:18:20,,Returned,COD,1237.82,,2025-06-11 05:28:17
9285,151,Inaaya  Kohli,+915551255665,"551, Krish Nagar",Luthra Street,Surat,Gujarat,082499,2025-05-19 18:18:08,2025-05-24 18:18:08,,Returned,COD,4253.58,,2025-08-13 09:06:53
9286,239,Aarush Dalal,04168330503,"16, Tripathi Street",Mall Zila,Ahmedabad,Gujarat,088126,2025-05-12 07:43:28,2025-05-14 07:43:28,2025-05-14 07:43:28,Delivered,Prepaid,4961.57,,2025-03-24 17:05:57
9287,147,Navya Bhalla,09975321793,"71/969
Khurana Ganj",Venkatesh Marg,Mumbai,Maharashtra,082752,2025-03-12 07:40:31,2025-03-15 07:40:31,2025-03-16 07:40:31,Delivered,Prepaid,1911.0,,2025-02-10 00:42:57
9288,490,Anahita Dash,01513122403,"54
Gupta Marg",Sethi Path,Chennai,Tamil Nadu,269168,2025-04-16 22:24:24,2025-04-20 22:24:24,2025-04-20 22:24:24,Delivered,Prepaid,1783.48,,2025-02-10 09:49:20
9289,249,Jivin Zachariah,+919933196973,"64, Swaminathan Marg",Mani Chowk,Mumbai,Maharashtra,286872,2025-08-03 05:23:13,2025-08-07 05:23:13,,Returned,Prepaid,3267.75,,2025-06-29 05:15:06
9290,166,Samar Sehgal,+918929134053,"03/68, Das Circle",Kala Circle,Mysuru,Karnataka,076579,2025-04-11 04:02:34,2025-04-14 04:02:34,,In-Transit,Prepaid,3648.45,,2025-07-31 20:19:06
9291,266,Zain Virk,+916047425135,"112, Shenoy Nagar",Sane Street,Mumbai,Maharashtra,162716,2025-05-04 12:00:27,2025-05-08 12:00:27,,Failed,Prepaid,1351.86,Traffic congestion,2025-06-12 22:29:07
9292,45,Aradhya Ram,09894313523,"73/06, Maharaj Nagar",Chokshi Road,Bengaluru,Karnataka,448786,2025-02-05 21:44:14,2025-02-10 21:44:14,,In-Transit,COD,4073.97,,2025-08-06 11:48:41
9293,299,Neysa Handa,+915008334706,"90/95, Sem Ganj",Ram Chowk,Surat,Gujarat,616105,2025-05-25 00:21:57,2025-05-28 00:21:57,,In-Transit,COD,3573.94,,2025-06-07 03:41:51
9294,3,Romil Talwar,+916458733025,"65
Chana Chowk",Suresh Road,New Delhi,Delhi,374220,2025-02-09 08:52:57,2025-02-11 08:52:57,2025-02-11 08:52:57,Delivered,COD,1505.12,,2025-01-18 06:58:10
9295,293,Adah Gola,+914244598449,"H.No. 555
Suresh Ganj",Mani,New Delhi,Delhi,344835,2025-04-18 00:50:09,2025-04-20 00:50:09,,In-Transit,COD,307.57,,2025-07-27 17:36:46
9296,114,Lakshay Desai,6633827820,"31/43, Saini Chowk",Dutt Road,Mysuru,Karnataka,318539,2025-08-22 20:52:54,2025-08-26 20:52:54,,In-Transit,Prepaid,1351.27,,2025-03-20 14:42:22
9297,345,Bhavin Comar,+918976836816,"57/826, Tata Chowk",Bassi Zila,Chennai,Tamil Nadu,530669,2025-06-22 20:41:28,2025-06-25 20:41:28,,Pending,COD,3189.1,,2025-09-04 13:30:57
9298,358,Sana Kulkarni,+914431556651,"H.No. 861
Shan Ganj",Borde Zila,Mumbai,Maharashtra,078090,2025-07-28 17:57:57,2025-07-29 17:57:57,,Failed,COD,4750.85,Weather disruption,2025-01-29 02:30:44
9299,464,Indrans Gopal,+913128945687,"797, Bhatt Marg",Kibe Circle,New Delhi,Delhi,016873,2025-03-07 13:43:28,2025-03-09 13:43:28,,In-Transit,COD,1806.51,,2025-03-04 20:10:48
9300,312,Amani Yadav,1888424128,"H.No. 74
Tandon Street",Choudhary Road,Mysuru,Karnataka,268393,2025-06-30 07:42:31,2025-07-03 07:42:31,,Returned,Prepaid,3456.31,,2025-03-25 08:31:19
9301,54,Piya Kumer,06751020758,"02/193, Ramesh Ganj",Sood Circle,Pune,Maharashtra,462005,2025-06-20 06:22:33,2025-06-25 06:22:33,,Returned,Prepaid,4845.09,,2025-01-17 14:52:08
9302,432,Kiaan Bhasin,1710733606,"H.No. 262, Subramanian",Mallick Zila,Chennai,Tamil Nadu,335565,2025-05-04 21:20:12,2025-05-06 21:20:12,,Returned,Prepaid,3497.06,,2025-02-16 09:47:19
9303,51,Eshani Bhat,00751620496,"H.No. 461, Kapur Circle",Gulati Path,Chennai,Tamil Nadu,615618,2025-01-28 18:09:43,2025-01-29 18:09:43,,In-Transit,COD,1721.37,,2025-01-10 22:43:42
9304,390,Himmat Kuruvilla,05333391040,"45, Sarin Zila",Raval Nagar,Mumbai,Maharashtra,672151,2025-04-19 02:53:26,2025-04-24 02:53:26,,In-Transit,COD,1473.84,,2025-01-13 18:59:32
9305,418,Badal Bajaj,+911171452348,"H.No. 598
Mand Circle",Sheth Ganj,Mysuru,Karnataka,974765,2025-02-10 11:24:16,2025-02-11 11:24:16,,Pending,COD,1767.54,,2025-01-01 00:36:15
9306,484,Anahi Bawa,+918756896606,"347, Zachariah Road",Savant Nagar,Coimbatore,Tamil Nadu,008012,2025-04-20 12:03:35,2025-04-25 12:03:35,,Pending,COD,3656.72,,2025-04-04 13:55:08
9307,181,Divij Iyer,05619336574,"23/429
Balasubramanian Marg",Bhatia Nagar,New Delhi,Delhi,289006,2025-04-20 04:27:27,2025-04-23 04:27:27,,Pending,COD,3263.21,,2025-04-27 20:53:20
9308,82,Ahana  Bail,4760244629,"66
Batra Street",Kala Ganj,New Delhi,Delhi,840913,2025-02-17 13:35:16,2025-02-20 13:35:16,,Pending,COD,1341.24,,2025-01-02 14:29:55
9309,373,Anay Thakkar,2749769751,"150, Vyas Chowk",Reddy Chowk,Mumbai,Maharashtra,452566,2025-04-19 15:55:25,2025-04-22 15:55:25,2025-04-24 15:55:25,Delivered,Prepaid,1747.86,,2025-05-09 15:32:10
9310,30,Veer Iyer,6326713841,"95/60
Gandhi Circle",Agate Zila,New Delhi,Delhi,000652,2025-02-15 16:03:40,2025-02-19 16:03:40,,Failed,Prepaid,3065.71,Warehouse delay,2025-04-28 18:47:10
9311,410,Eshani Buch,+911994511196,"H.No. 029, Khatri Zila",Kunda,Mumbai,Maharashtra,662197,2025-06-07 16:25:52,2025-06-09 16:25:52,,Pending,Prepaid,4461.03,,2025-05-02 22:54:50
9312,193,Vanya Kumer,06032486447,"493, Kara Ganj",Suri Road,Mysuru,Karnataka,618974,2025-04-24 09:53:36,2025-04-27 09:53:36,,Failed,Prepaid,4835.9,Weather disruption,2025-02-04 09:53:12
9313,330,Anahita Chacko,3714755641,"882
Dubey Road",Buch,Pune,Maharashtra,415552,2025-04-19 07:43:38,2025-04-21 07:43:38,,In-Transit,Prepaid,2739.46,,2025-02-26 20:50:10
9314,455,Nitya Goswami,+917651199571,"49/85, Bhatia Chowk",Kamdar Street,Pune,Maharashtra,646377,2025-02-02 19:32:44,2025-02-04 19:32:44,,In-Transit,COD,2428.04,,2025-08-05 08:39:07
9315,484,Amani Wagle,2852777128,"168, Bhandari Nagar",Vohra Zila,Chennai,Tamil Nadu,827413,2025-07-01 21:21:17,2025-07-05 21:21:17,,Returned,COD,4893.59,,2025-07-25 00:17:20
9316,298,Indranil Venkatesh,2306197606,"98/10, Bobal Path",Mangat Chowk,Bengaluru,Karnataka,347919,2025-05-25 13:48:45,2025-05-30 13:48:45,,Failed,Prepaid,2640.14,Weather disruption,2025-02-18 17:11:55
9317,261,Faiyaz Yohannan,3017382383,"14, Dara Path",Krishna Marg,Surat,Gujarat,695349,2025-01-07 01:46:32,2025-01-08 01:46:32,,Pending,COD,3273.11,,2025-06-09 08:13:00
9318,195,Tara Basu,08178227611,"04, Chanda",Shankar Road,New Delhi,Delhi,265565,2025-04-11 15:14:40,2025-04-15 15:14:40,,Failed,Prepaid,3798.02,Warehouse delay,2025-04-28 17:38:23
9319,460,Bhamini Dora,1226290506,"49/36
Dass",Joshi Chowk,Nagpur,Maharashtra,543872,2025-09-07 21:10:58,2025-09-10 21:10:58,2025-09-10 21:10:58,Delivered,Prepaid,2506.45,,2025-04-01 08:30:23
9320,452,Mannat Loke,+912688152096,"59/89, Ray Marg",Dugar Road,New Delhi,Delhi,462767,2025-08-22 16:57:19,2025-08-27 16:57:19,,Pending,COD,1479.69,,2025-02-09 03:07:18
9321,305,Rohan Sachdev,+910778768816,"H.No. 874, Dora Marg",Jaggi Chowk,Ahmedabad,Gujarat,569511,2025-06-13 05:51:52,2025-06-16 05:51:52,2025-06-18 05:51:52,Delivered,COD,3282.3,,2025-09-07 11:28:56
9322,309,Amani Manne,5235543726,"H.No. 33, Venkatesh Zila",Mangat,Coimbatore,Tamil Nadu,863567,2025-01-03 23:00:39,2025-01-07 23:00:39,,Returned,COD,2262.17,,2025-09-08 19:16:30
9323,361,Saksham Dua,04935238281,"14/056, Dugar Zila",Arora Marg,Mysuru,Karnataka,981244,2025-03-02 15:22:49,2025-03-06 15:22:49,,Pending,COD,731.4,,2025-07-10 22:40:07
9324,326,Shanaya Reddy,03357440996,"H.No. 40
Ranganathan Road",Maharaj Street,Mysuru,Karnataka,759696,2025-07-03 21:09:29,2025-07-04 21:09:29,,In-Transit,Prepaid,4251.6,,2025-07-20 10:55:53
9325,196,Ira Sangha,9597470361,"08/079, Borah Path",Bahri,Bengaluru,Karnataka,788631,2025-04-23 20:31:23,2025-04-24 20:31:23,,Pending,COD,1279.43,,2025-05-29 01:42:49
9326,19,Stuvan Bansal,01746793661,"H.No. 34, Kannan Nagar",Khosla Road,New Delhi,Delhi,512996,2025-06-21 13:18:33,2025-06-24 13:18:33,,Pending,COD,4776.81,,2025-07-18 10:19:50
9327,275,Drishya Walla,7223196229,"73/396, Mammen Street",Cheema Street,New Delhi,Delhi,157694,2025-06-02 12:12:12,2025-06-03 12:12:12,,Returned,COD,3860.8,,2025-03-24 20:33:53
9328,298,Indrajit Biswas,+911297525892,"H.No. 435, Verma Marg",Chawla Zila,Mysuru,Karnataka,562489,2025-01-31 02:07:17,2025-02-03 02:07:17,,Returned,COD,1468.29,,2025-04-26 04:26:55
9329,269,Parinaaz Handa,07099523543,"H.No. 255
Kaur Street",Bajwa Marg,Ahmedabad,Gujarat,721709,2025-02-22 01:50:37,2025-02-26 01:50:37,,In-Transit,Prepaid,1381.69,,2025-06-24 13:56:59
9330,445,Shamik Bansal,2670988580,"39/759, Srivastava Nagar",Bose Road,Mumbai,Maharashtra,843780,2025-01-30 11:30:40,2025-02-02 11:30:40,,Pending,Prepaid,2306.11,,2025-03-23 18:22:48
9331,88,Kimaya Bains,+911483612080,"H.No. 490, Sankar Road",Shroff Street,Mumbai,Maharashtra,996919,2025-02-03 04:13:07,2025-02-05 04:13:07,2025-02-05 04:13:07,Delivered,COD,3048.85,,2025-01-19 21:53:45
9332,356,Azad Varma,00851498541,"02, Iyer Road",Rattan Path,Mumbai,Maharashtra,552178,2025-01-16 13:42:06,2025-01-17 13:42:06,2025-01-19 13:42:06,Delivered,COD,788.13,,2025-05-07 14:47:07
9333,72,Farhan Mangat,02199866938,"63
Sachdeva Path",Varty Ganj,Mumbai,Maharashtra,299561,2025-07-07 00:54:04,2025-07-11 00:54:04,,Returned,COD,1220.45,,2025-04-01 17:50:37
9334,330,Anvi Choudhury,02958381929,"435
Sidhu Road",Keer Road,Chennai,Tamil Nadu,488108,2025-04-29 11:50:03,2025-05-03 11:50:03,2025-05-04 11:50:03,Delivered,Prepaid,4696.84,,2025-05-25 07:03:12
9335,64,Anahita Hayre,+914547941619,"H.No. 850
Deo Path",Manne Marg,Surat,Gujarat,061401,2025-01-21 11:06:07,2025-01-22 11:06:07,2025-01-22 11:06:07,Delivered,COD,4633.05,,2025-04-29 00:57:49
9336,156,Neysa Butala,+916123067586,"90, Rajan Chowk",Thakkar Chowk,New Delhi,Delhi,547499,2025-08-09 18:17:33,2025-08-12 18:17:33,,In-Transit,Prepaid,3581.73,,2025-02-24 11:41:36
9337,50,Hrishita Bora,02548770550,"50/99, Vaidya Marg",Doctor Chowk,New Delhi,Delhi,443927,2025-01-23 02:46:46,2025-01-24 02:46:46,,Returned,COD,4358.99,,2025-06-11 17:23:50
9338,449,Ritvik Shere,4009130718,"H.No. 76, Kar",Sridhar Chowk,New Delhi,Delhi,791136,2025-08-28 03:52:12,2025-08-30 03:52:12,,In-Transit,Prepaid,1808.84,,2025-02-06 04:29:50
9339,243,Prerak Sanghvi,+913998471664,"29/78, Andra Ganj",Jhaveri Nagar,Bengaluru,Karnataka,575883,2025-02-16 10:35:05,2025-02-17 10:35:05,,Failed,COD,3323.88,Stockout,2025-02-04 12:27:11
9340,1,Zara Bajwa,06193221266,"43
Chatterjee Nagar",Srinivas Circle,Bengaluru,Karnataka,135209,2025-06-30 11:36:51,2025-07-03 11:36:51,,Returned,COD,4544.7,,2025-07-07 05:38:50
9341,330,Nirvi Luthra,03581045668,"194, Khosla Nagar",Bhat,Chennai,Tamil Nadu,424018,2025-03-08 01:14:46,2025-03-09 01:14:46,,Returned,Prepaid,1821.62,,2025-02-14 12:28:18
9342,109,Piya Gera,08898284235,"55/421, Borde Path",Goyal Circle,Mysuru,Karnataka,620069,2025-03-15 02:59:11,2025-03-16 02:59:11,,In-Transit,Prepaid,518.58,,2025-07-08 00:01:32
9343,446,Neysa Das,2497677211,"17/900
Vasa Street",Sampath Chowk,Coimbatore,Tamil Nadu,816178,2025-02-19 11:46:28,2025-02-23 11:46:28,2025-02-24 11:46:28,Delivered,COD,2166.55,,2025-03-04 15:06:57
9344,82,Miraan Guha,08095458117,"09/668, Bains Path",Shanker Nagar,Pune,Maharashtra,345924,2025-01-20 17:36:39,2025-01-25 17:36:39,,Failed,COD,2909.89,Warehouse delay,2025-05-08 08:26:17
9345,51,Diya Bhat,03613938149,"43/859, Bhattacharyya Circle",Balasubramanian,New Delhi,Delhi,902973,2025-02-10 16:46:41,2025-02-14 16:46:41,,In-Transit,Prepaid,2956.62,,2025-06-05 05:40:45
9346,387,Purab Kata,04969488067,"38, Rau Chowk",Sunder Ganj,Mumbai,Maharashtra,415459,2025-01-23 12:00:36,2025-01-28 12:00:36,,Returned,COD,753.64,,2025-03-14 00:35:26
9347,33,Kiara Tank,+917141211350,"069, Lata Nagar",Sastry Street,Ahmedabad,Gujarat,543258,2025-02-13 09:34:18,2025-02-15 09:34:18,2025-02-17 09:34:18,Delivered,COD,2824.56,,2025-06-26 16:03:28
9348,309,Rati Master,+912884826063,"41, Shukla Marg",Dave Path,Bengaluru,Karnataka,474948,2025-01-16 02:08:07,2025-01-17 02:08:07,,Failed,COD,267.2,Traffic congestion,2025-02-18 23:19:02
